Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Age
EPX,Travel Agency,Online,Cancellation Plan,0,6,JAPAN,36
EPX,Travel Agency,Online,Cancellation Plan,0,3,INDONESIA,45
EPX,Travel Agency,Online,Cancellation Plan,0,36,INDIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,46,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,13,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,6,THAILAND,27
EPX,Travel Agency,Online,Cancellation Plan,0,80,UNITED STATES,29
EPX,Travel Agency,Online,Cancellation Plan,0,45,UNITED STATES,28
EPX,Travel Agency,Online,Cancellation Plan,0,5,CAMBODIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,5,LEBANON,36
EPX,Travel Agency,Online,Cancellation Plan,0,45,SINGAPORE,39
EPX,Travel Agency,Online,Cancellation Plan,0,30,MALAYSIA,43
EPX,Travel Agency,Online,Cancellation Plan,0,46,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,9,INDONESIA,54
EPX,Travel Agency,Online,Cancellation Plan,0,11,SINGAPORE,52
EPX,Travel Agency,Online,Cancellation Plan,0,23,SINGAPORE,56
EPX,Travel Agency,Online,Cancellation Plan,0,5,CAMBODIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,18,INDONESIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,94,JAPAN,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,1,INDONESIA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,47,INDONESIA,45
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,1,MALAYSIA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,19,JAPAN,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,24,MALAYSIA,21
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,24,SINGAPORE,21
EPX,Travel Agency,Online,1 way Comprehensive Plan,1,61,NEW ZEALAND,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,3,SINGAPORE,39
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,2,INDIA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,9,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,16,SINGAPORE,33
KML,Travel Agency,Online,Premier Plan,0,16,INDONESIA,48
SSI,Airlines,Online,Ticket Protector,0,112,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,14,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,30,SINGAPORE,48
JZI,Airlines,Online,Basic Plan,0,74,THAILAND,54
JZI,Airlines,Online,Basic Plan,0,13,INDONESIA,48
JZI,Airlines,Online,Basic Plan,0,11,PHILIPPINES,31
JZI,Airlines,Online,Basic Plan,0,14,VIET NAM,47
JZI,Airlines,Online,Basic Plan,0,23,THAILAND,65
JZI,Airlines,Online,Basic Plan,0,9,MALAYSIA,53
JZI,Airlines,Online,Basic Plan,0,12,INDONESIA,29
JZI,Airlines,Online,Basic Plan,0,43,JAPAN,33
JZI,Airlines,Online,Basic Plan,0,4,CHINA,33
JZI,Airlines,Online,Basic Plan,0,11,CHINA,32
JZI,Airlines,Online,Basic Plan,0,11,CHINA,51
JZI,Airlines,Online,Basic Plan,0,11,CHINA,31
JZI,Airlines,Online,Basic Plan,0,26,INDONESIA,54
JZI,Airlines,Online,Basic Plan,0,2,VIET NAM,43
JZI,Airlines,Online,Basic Plan,0,2,MALAYSIA,41
JZI,Airlines,Online,Basic Plan,0,20,CHINA,40
JZI,Airlines,Online,Basic Plan,0,8,THAILAND,63
JZI,Airlines,Online,Basic Plan,0,28,HONG KONG,36
JZI,Airlines,Online,Basic Plan,0,9,THAILAND,43
JZI,Airlines,Online,Basic Plan,0,155,UNITED ARAB EMIRATES,49
JZI,Airlines,Online,Basic Plan,0,19,CHINA,55
JZI,Airlines,Online,Basic Plan,0,7,MALAYSIA,45
JZI,Airlines,Online,Basic Plan,0,13,CHINA,28
JZI,Airlines,Online,Basic Plan,0,21,MALAYSIA,45
JZI,Airlines,Online,Basic Plan,0,7,THAILAND,48
JZI,Airlines,Online,Basic Plan,0,27,INDONESIA,32
JZI,Airlines,Online,Value Plan,0,44,AUSTRALIA,20
JZI,Airlines,Online,Value Plan,0,49,AUSTRALIA,58
JZI,Airlines,Online,Value Plan,0,73,CANADA,20
JZI,Airlines,Online,Value Plan,0,54,AUSTRALIA,59
ADM,Travel Agency,Online,Premier Plan,0,16,NETHERLANDS,22
C2B,Airlines,Online,Bronze Plan,0,28,SINGAPORE,23
C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,36
C2B,Airlines,Online,Bronze Plan,0,22,SINGAPORE,26
C2B,Airlines,Online,Bronze Plan,0,12,SINGAPORE,30
C2B,Airlines,Online,Bronze Plan,0,22,SINGAPORE,29
C2B,Airlines,Online,Bronze Plan,0,143,SINGAPORE,55
C2B,Airlines,Online,Bronze Plan,0,143,SINGAPORE,55
C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,66
C2B,Airlines,Online,Bronze Plan,0,50,SINGAPORE,33
C2B,Airlines,Online,Bronze Plan,0,12,SINGAPORE,35
C2B,Airlines,Online,Bronze Plan,0,35,SINGAPORE,29
C2B,Airlines,Online,Bronze Plan,0,77,SINGAPORE,31
C2B,Airlines,Online,Bronze Plan,0,33,SINGAPORE,85
C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,29
C2B,Airlines,Online,Bronze Plan,1,66,SINGAPORE,25
C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,34
C2B,Airlines,Online,Bronze Plan,0,17,SINGAPORE,25
C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,24
C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,37
C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,24
C2B,Airlines,Online,Bronze Plan,0,161,SINGAPORE,44
C2B,Airlines,Online,Silver Plan,0,13,SINGAPORE,55
C2B,Airlines,Online,Silver Plan,0,5,SINGAPORE,37
C2B,Airlines,Online,Silver Plan,0,14,SINGAPORE,70
C2B,Airlines,Online,Silver Plan,0,12,SINGAPORE,47
C2B,Airlines,Online,Silver Plan,0,59,SINGAPORE,25
C2B,Airlines,Online,Silver Plan,0,3,SINGAPORE,28
C2B,Airlines,Online,Gold Plan,0,51,SINGAPORE,45
C2B,Airlines,Online,Annual Silver Plan,0,369,SINGAPORE,49
C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,59
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,16,DENMARK,51
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,14,SWEDEN,51
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,16,AUSTRALIA,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,5,AUSTRALIA,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,1,8,AUSTRALIA,57
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,14,AUSTRALIA,54
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,49,GERMANY,53
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,86,DENMARK,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,96,CZECH REPUBLIC,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,19,SWITZERLAND,51
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,9,SOUTH AFRICA,33
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,16,SOUTH AFRICA,27
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,9,SOUTH AFRICA,45
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,11,THAILAND,42
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,9,SOUTH AFRICA,33
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,12,SOUTH AFRICA,27
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,59,UNITED STATES,32
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,69,UNITED STATES,32
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,2,UNITED STATES,31
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,36,THAILAND,35
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,56,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,16,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,113,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,52,INDIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,4,CAMBODIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,HONG KONG,31
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,213,UNITED KINGDOM,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,12,THAILAND,45
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,THAILAND,25
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,JAPAN,26
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,MALAYSIA,28
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,19,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,214,NORWAY,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,11,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,124,BOLIVIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,49,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,INDONESIA,33
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,CAMBODIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,27,INDONESIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,MALAYSIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,92,AUSTRALIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,161,UNITED STATES,33
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,"TAIWAN, PROVINCE OF CHINA",36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,26,POLAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,74,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,24,THAILAND,53
EPX,Travel Agency,Online,Cancellation Plan,0,9,SRI LANKA,36
EPX,Travel Agency,Online,Cancellation Plan,0,8,CAMBODIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,11,JAPAN,32
EPX,Travel Agency,Online,Cancellation Plan,0,4,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,67,CAMBODIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,98,MYANMAR,36
EPX,Travel Agency,Online,Cancellation Plan,0,2,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,57,INDIA,28
EPX,Travel Agency,Online,Cancellation Plan,0,12,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,6,MACAO,36
EPX,Travel Agency,Online,Cancellation Plan,0,16,"TAIWAN, PROVINCE OF CHINA",23
EPX,Travel Agency,Online,Cancellation Plan,0,99,INDIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,57,INDONESIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,12,SRI LANKA,36
EPX,Travel Agency,Online,Cancellation Plan,0,71,SINGAPORE,57
EPX,Travel Agency,Online,Cancellation Plan,0,4,VIET NAM,25
EPX,Travel Agency,Online,Cancellation Plan,0,1,CANADA,45
EPX,Travel Agency,Online,Cancellation Plan,0,28,INDONESIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,124,BOLIVIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,124,BOLIVIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,124,BOLIVIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,10,MYANMAR,36
EPX,Travel Agency,Online,Cancellation Plan,0,37,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,2,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,157,HONG KONG,36
EPX,Travel Agency,Online,Cancellation Plan,0,29,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,124,BOLIVIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,92,GREECE,36
EPX,Travel Agency,Online,Cancellation Plan,0,79,INDIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,6,BRUNEI DARUSSALAM,36
EPX,Travel Agency,Online,Cancellation Plan,0,47,AUSTRALIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,2,OMAN,36
EPX,Travel Agency,Online,Cancellation Plan,0,23,HONG KONG,36
EPX,Travel Agency,Online,Cancellation Plan,0,95,JAPAN,36
EPX,Travel Agency,Online,Cancellation Plan,0,15,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,69,SLOVENIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,78,NETHERLANDS,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,2,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,11,MYANMAR,36
KML,Travel Agency,Online,Value Plan,0,12,INDONESIA,48
RAB,Airlines,Online,Value Plan,0,79,BRUNEI DARUSSALAM,66
RAB,Airlines,Online,Value Plan,0,8,BRUNEI DARUSSALAM,37
SSI,Airlines,Online,Ticket Protector,0,27,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,126,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,7,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,64,SINGAPORE,48
JZI,Airlines,Online,Basic Plan,0,35,"TAIWAN, PROVINCE OF CHINA",51
JZI,Airlines,Online,Basic Plan,0,28,THAILAND,50
JZI,Airlines,Online,Basic Plan,0,9,VIET NAM,43
JZI,Airlines,Online,Basic Plan,0,42,VIET NAM,62
JZI,Airlines,Online,Basic Plan,0,37,"KOREA, REPUBLIC OF",53
JZI,Airlines,Online,Basic Plan,0,15,PHILIPPINES,41
JZI,Airlines,Online,Basic Plan,0,12,INDONESIA,34
JZI,Airlines,Online,Basic Plan,0,2,VIET NAM,44
JZI,Airlines,Online,Basic Plan,0,5,THAILAND,21
JZI,Airlines,Online,Basic Plan,0,63,INDIA,62
JZI,Airlines,Online,Basic Plan,0,110,HONG KONG,70
JZI,Airlines,Online,Basic Plan,0,3,INDONESIA,34
JZI,Airlines,Online,Basic Plan,0,16,INDONESIA,39
JZI,Airlines,Online,Basic Plan,0,14,MALAYSIA,36
JZI,Airlines,Online,Basic Plan,0,78,MALAYSIA,69
JZI,Airlines,Online,Value Plan,0,56,UNITED KINGDOM,48
CCR,Travel Agency,Offline,Comprehensive Plan,0,111,THAILAND,44
ART,Airlines,Online,24 Protect,0,46,PHILIPPINES,48
ART,Airlines,Online,24 Protect,0,3,PHILIPPINES,48
C2B,Airlines,Online,Bronze Plan,0,4,SINGAPORE,48
C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,73
C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,38
C2B,Airlines,Online,Bronze Plan,0,4,SINGAPORE,26
C2B,Airlines,Online,Bronze Plan,0,28,SINGAPORE,50
C2B,Airlines,Online,Bronze Plan,0,18,SINGAPORE,60
C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,55
C2B,Airlines,Online,Bronze Plan,0,16,SINGAPORE,22
C2B,Airlines,Online,Bronze Plan,0,22,SINGAPORE,48
C2B,Airlines,Online,Bronze Plan,0,42,SINGAPORE,35
C2B,Airlines,Online,Bronze Plan,1,30,SINGAPORE,22
C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,30
C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,33
C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,74
C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,69
C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,25
C2B,Airlines,Online,Bronze Plan,0,86,SINGAPORE,26
C2B,Airlines,Online,Bronze Plan,0,22,SINGAPORE,31
C2B,Airlines,Online,Bronze Plan,0,17,SINGAPORE,29
C2B,Airlines,Online,Bronze Plan,0,66,SINGAPORE,31
C2B,Airlines,Online,Bronze Plan,0,12,SINGAPORE,26
C2B,Airlines,Online,Bronze Plan,0,19,SINGAPORE,30
C2B,Airlines,Online,Silver Plan,0,20,SINGAPORE,26
C2B,Airlines,Online,Silver Plan,0,5,SINGAPORE,31
C2B,Airlines,Online,Silver Plan,0,12,SINGAPORE,28
C2B,Airlines,Online,Silver Plan,0,27,SINGAPORE,75
C2B,Airlines,Online,Silver Plan,0,10,SINGAPORE,60
C2B,Airlines,Online,Silver Plan,0,29,SINGAPORE,33
C2B,Airlines,Online,Silver Plan,0,52,SINGAPORE,24
C2B,Airlines,Online,Gold Plan,0,22,SINGAPORE,27
C2B,Airlines,Online,Gold Plan,0,17,SINGAPORE,21
C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,71
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,148,GERMANY,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,41,UNITED STATES,53
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,12,AUSTRALIA,47
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,13,UNITED STATES,31
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,119,VIET NAM,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,5,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,70,THAILAND,35
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,200,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,26,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,22,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,49,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,49,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,19,VIET NAM,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,47,SINGAPORE,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,147,MALAYSIA,67
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,6,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,MALAYSIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,16,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,130,JAPAN,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,25,"TAIWAN, PROVINCE OF CHINA",36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,35,THAILAND,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,HONG KONG,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,41,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,25,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,210,SINGAPORE,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,109,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,26,PHILIPPINES,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,139,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,5,THAILAND,62
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,36,SPAIN,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,15,MALAYSIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,1,10,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,97,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,75,SINGAPORE,20
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,15,CAMBODIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,21,CHINA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,41,CAMBODIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,MALAYSIA,29
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,18,VIET NAM,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,20,INDIA,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,0,29,INDIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,73,GERMANY,36
EPX,Travel Agency,Online,Cancellation Plan,0,22,PHILIPPINES,36
EPX,Travel Agency,Online,Cancellation Plan,0,1,MALAYSIA,39
EPX,Travel Agency,Online,Cancellation Plan,0,41,UNITED KINGDOM,36
EPX,Travel Agency,Online,Cancellation Plan,0,29,GEORGIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,36,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,95,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,30,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,14,SRI LANKA,36
EPX,Travel Agency,Online,Cancellation Plan,0,106,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,113,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,3,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,53,JAPAN,36
EPX,Travel Agency,Online,Cancellation Plan,0,54,"KOREA, REPUBLIC OF",36
EPX,Travel Agency,Online,Cancellation Plan,0,213,INDONESIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,140,THAILAND,36
EPX,Travel Agency,Online,Cancellation Plan,0,74,FRANCE,36
EPX,Travel Agency,Online,Cancellation Plan,0,44,UNITED STATES,50
EPX,Travel Agency,Online,Cancellation Plan,0,50,INDONESIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,24,"KOREA, REPUBLIC OF",21
EPX,Travel Agency,Online,Cancellation Plan,0,35,VIET NAM,23
EPX,Travel Agency,Online,Cancellation Plan,0,167,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,14,UNITED KINGDOM,36
EPX,Travel Agency,Online,Cancellation Plan,0,17,UNITED STATES,43
EPX,Travel Agency,Online,Cancellation Plan,0,81,GERMANY,36
EPX,Travel Agency,Online,Cancellation Plan,0,21,THAILAND,25
EPX,Travel Agency,Online,Cancellation Plan,0,18,INDONESIA,51
EPX,Travel Agency,Online,Cancellation Plan,0,61,PERU,36
EPX,Travel Agency,Online,Cancellation Plan,0,4,ITALY,36
EPX,Travel Agency,Online,Cancellation Plan,0,14,THAILAND,35
EPX,Travel Agency,Online,Cancellation Plan,0,6,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,56,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,2,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,43,CANADA,49
EPX,Travel Agency,Online,Cancellation Plan,0,8,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,44,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,21,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,27,LAO PEOPLE'S DEMOCRATIC REPUBLIC,36
EPX,Travel Agency,Online,Cancellation Plan,0,45,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,10,THAILAND,38
EPX,Travel Agency,Online,Cancellation Plan,0,11,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,11,CHINA,36
EPX,Travel Agency,Online,Cancellation Plan,0,31,HONG KONG,36
EPX,Travel Agency,Online,Cancellation Plan,0,2,THAILAND,38
EPX,Travel Agency,Online,Cancellation Plan,0,8,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,2,MALAYSIA,36
EPX,Travel Agency,Online,Cancellation Plan,0,48,SINGAPORE,36
EPX,Travel Agency,Online,Cancellation Plan,0,167,MALAYSIA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,40,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,140,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,9,CHINA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,24,SINGAPORE,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,1,MALAYSIA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,1,MALAYSIA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,34,HONG KONG,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,88,SINGAPORE,20
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,17,CHINA,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,0,136,UNITED STATES,34
KML,Travel Agency,Online,Value Plan,0,7,INDONESIA,48
KML,Travel Agency,Online,Value Plan,0,14,INDONESIA,48
RAB,Airlines,Online,Value Plan,0,34,BRUNEI DARUSSALAM,30
RAB,Airlines,Online,Value Plan,0,21,BRUNEI DARUSSALAM,46
SSI,Airlines,Online,Ticket Protector,0,76,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,5,SINGAPORE,48
SSI,Airlines,Online,Ticket Protector,0,67,SINGAPORE,48
JZI,Airlines,Online,Basic Plan,0,8,HONG KONG,54
JZI,Airlines,Online,Basic Plan,0,12,HONG KONG,42
JZI,Airlines,Online,Basic Plan,0,3,MALAYSIA,45
JZI,Airlines,Online,Basic Plan,0,63,THAILAND,40
JZI,Airlines,Online,Basic Plan,0,12,HONG KONG,42
JZI,Airlines,Online,Basic Plan,0,42,CAMBODIA,23
JZI,Airlines,Online,Basic Plan,0,39,THAILAND,36
JZI,Airlines,Online,Basic Plan,0,27,AUSTRALIA,57
JZI,Airlines,Online,Basic Plan,0,22,VIET NAM,30
JZI,Airlines,Online,Value Plan,0,61,MONGOLIA,33
JZI,Airlines,Online,Value Plan,0,6,"KOREA, REPUBLIC OF",37
JZI,Airlines,Online,Value Plan,0,11,"KOREA, REPUBLIC OF",36
C2B,Airlines,Online,Bronze Plan,0,25,SINGAPORE,38
C2B,Airlines,Online,Bronze Plan,0,17,SINGAPORE,31
C2B,Airlines,Online,Bronze Plan,0,68,SINGAPORE,25
C2B,Airlines,Online,Bronze Plan,0,5,SINGAPORE,25
C2B,Airlines,Online,Bronze Plan,0,17,SINGAPORE,31
C2B,Airlines,Online,Bronze Plan,0,32,SINGAPORE,26
C2B,Airlines,Online,Bronze Plan,0,24,SINGAPORE,33
C2B,Airlines,Online,Bronze Plan,0,54,SINGAPORE,25
C2B,Airlines,Online,Bronze Plan,0,3,SINGAPORE,39
C2B,Airlines,Online,Bronze Plan,0,25,SINGAPORE,25
C2B,Airlines,Online,Bronze Plan,0,13,SINGAPORE,39
C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,36
C2B,Airlines,Online,Bronze Plan,0,117,SINGAPORE,28
C2B,Airlines,Online,Bronze Plan,0,42,SINGAPORE,36
C2B,Airlines,Online,Bronze Plan,0,20,SINGAPORE,46
C2B,Airlines,Online,Bronze Plan,0,39,SINGAPORE,61
C2B,Airlines,Online,Bronze Plan,0,12,SINGAPORE,53
C2B,Airlines,Online,Bronze Plan,0,30,SINGAPORE,50
C2B,Airlines,Online,Bronze Plan,0,4,SINGAPORE,46
C2B,Airlines,Online,Bronze Plan,0,7,SINGAPORE,25
C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,28
C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,26
